PVSYST 7.2.16
;File;File date;Description
Projekt;Testprojekt_Project.PRJ;22/06/22 16h17;Le_Havre_Projekt;
Geografischer Standort;Le Havre_PVGIS_API_TMY.SIT;22/06/22 16h17;Le Havre;France;Europe;;
Wetterdaten;Le Havre_PVGIS_SARAH_2008.MET;22/06/22 16h15;Le Havre;PVGIS-SARAH;2008;
Simulationsvariante;Testprojekt_Project.VC0;22/06/22 12h08;Halle_test;
Simulation date;;22/06/22 16h34

Simulation:;Stundenwerte; von 01/01/08; bis 31/12/08 

Datum;GlobInc;EArray;E_Grid;HSol;AzSol;AngInc;AngProf;T_Amb;WindVel;TArray;IArray;UArray;EOutInv
24/11/08 13:00;110,86;0,9558;0,9252;19,717;5,296;46,325;20,33;6,9;2,8299;10,832;2,0028;477,21;0,9252
24/11/08 14:00;41,348;0,3431;0,3142;17,586;19,941;47,414;17,586;6,8198;3,17;8,2907;0,7374;465,36;0,3142
24/11/08 15:00;59,904;0,5061;0,4769;13,183;33,767;52,674;13,559;6,8099;4;8,939;1,0752;470,7;0,4769
24/11/08 16:00;63,489;0,5365;0,5072;6,9033;46,52;61,031;7,7058;6,3502;4,8299;8,5963;1,1357;472,37;0,5072
24/11/08 17:00;0;0;0;1,6293;54,836;68,13;1,9847;5,8402;6,9699;0;0;0;0
24/11/08 18:00;0;0;0;0;0;90;0;5,2799;7,79;0;0;0;0
24/11/08 19:00;0;0;0;0;0;90;0;4,6;7,31;0;0;0;0
24/11/08 20:00;0;0;0;0;0;90;0;4,2798;6,6201;0;0;0;0
24/11/08 21:00;0;0;0;0;0;90;0;3,8798;6,0001;0;0;0;0
24/11/08 22:00;0;0;0;0;0;90;0;3,6801;5,66;0;0;0;0
24/11/08 23:00;0;0;0;0;0;90;0;3,6398;5,8601;0;0;0;0
25/11/08 00:00;0;0;0;0;0;90;0;4,0098;5,79;0;0;0;0
25/11/08 01:00;0;0;0;0;0;90;0;4,2001;5,66;0;0;0;0
25/11/08 02:00;0;0;0;0;0;90;0;4,22;5,52;0;0;0;0
25/11/08 03:00;0;0;0;0;0;90;0;4,3101;5,79;0;0;0;0
25/11/08 04:00;0;0;0;0;0;90;0;4,6902;5,93;0;0;0;0
25/11/08 05:00;0;0;0;0;0;90;0;4,6598;6,0001;0;0;0;0
25/11/08 06:00;0;0;0;0;0;90;0;4,6498;6,14;0;0;0;0
25/11/08 07:00;0;0;0;0;0;90;0;4,72;6,2099;0;0;0;0
25/11/08 08:00;0;0;0;0,4425;-56,202;83,812;1,8548;4,6902;6,7601;0;0;0;0
25/11/08 09:00;13,211;0,1057;0,0543;4,5962;-49,977;77,475;13,213;4,6802;6,28;5,1651;0,2344;450,76;0,0543
25/11/08 10:00;134,04;1,1417;1,1104;11,333;-37,559;66,398;20,487;5,2699;6,28;9,9092;2,3699;481,76;1,1104
25/11/08 11:00;153,27;1,3337;1,3016;16,325;-24,065;56,895;22,176;6,0802;6,55;11,506;2,7734;480,88;1,3016
25/11/08 12:00;320,71;2,8118;2,7664;19,152;-9,6469;49,886;21,782;6,3801;6,55;17,868;5,8794;478,25;2,7664
25/11/08 13:00;151,88;1,322;1,29;19,53;5,2062;46,522;20,147;6,6799;6,3399;12,074;2,7564;479,63;1,29
25/11/08 14:00;304,93;2,6745;2,6309;17,417;19,819;47,583;17,417;6,8901;6,14;17,83;5,5982;477,75;2,6309
25/11/08 15:00;95,537;0,8216;0,7916;13,034;33,623;52,803;13,398;7,03;6,0001;10,427;1,7273;475,65;0,7916
25/11/08 16:00;38,734;0,3209;0,292;6,7743;46,36;61,123;7,5518;6,5798;5,93;7,9586;0,6903;464,88;0,292
25/11/08 17:00;0;0;0;1,645;54,475;68,021;1,9952;5,7002;5,66;0;0;0;0
25/11/08 18:00;0;0;0;0;0;90;0;5,49;5,52;0;0;0;0
25/11/08 19:00;0;0;0;0;0;90;0;5,49;5,1001;0;0;0;0
25/11/08 20:00;0;0;0;0;0;90;0;5,36;4,4801;0;0;0;0
25/11/08 21:00;0;0;0;0;0;90;0;5,2799;4,3401;0;0;0;0
25/11/08 22:00;0;0;0;0;0;90;0;4,9701;4,0699;0;0;0;0
25/11/08 23:00;0;0;0;0;0;90;0;4,8401;3,93;0;0;0;0
26/11/08 00:00;0;0;0;0;0;90;0;4,7798;3,5901;0;0;0;0
26/11/08 01:00;0;0;0;0;0;90;0;4,6;3,17;0;0;0;0
26/11/08 02:00;0;0;0;0;0;90;0;4,7499;2,9;0;0;0;0
26/11/08 03:00;0;0;0;0;0;90;0;4,6399;2,9701;0;0;0;0
26/11/08 04:00;0;0;0;0;0;90;0;4,8102;2,9701;0;0;0;0
26/11/08 05:00;0;0;0;0;0;90;0;4,73;2,76;0;0;0;0
26/11/08 06:00;0;0;0;0;0;90;0;4,7798;2,2101;0;0;0;0
26/11/08 07:00;0;0;0;0;0;90;0;4,6498;1,86;0;0;0;0
26/11/08 08:00;0;0;0;0,248;-56,156;83,97;1,0365;4,21;2,3401;0;0;0;0
26/11/08 09:00;31,587;0,2462;0,2173;4,3995;-49,942;77,641;12,644;3,8101;2,14;4,8693;0,5277;466,59;0,2173
26/11/08 10:00;288,64;2,4363;2,3959;11,134;-37,548;66,578;20,141;4,4401;1,4501;14,266;5,0393;483,47;2,3959
26/11/08 11:00;453,97;3,8992;3,8395;16,126;-24,085;57,088;21,925;6,6699;1,5901;22,864;8,2712;471,41;3,8395
26/11/08 12:00;292,16;2,5556;2,5135;18,96;-9,7028;50,086;21,579;7,2098;2;17,669;5,3517;477,53;2,5135
26/11/08 13:00;69,535;0,5888;0,5594;19,35;5,1145;46,713;19,97;7,3702;2,41;9,8383;1,249;471,41;0,5594
26/11/08 14:00;109,59;0,9439;0,9134;17,255;19,697;47,746;17,255;7,3199;2,62;11,212;1,9819;476,26;0,9134
26/11/08 15:00;15,714;0,1229;0,0748;12,892;33,479;52,927;13,245;7,3298;2,8299;7,8944;0,2744;447,85;0,0748
26/11/08 16:00;126,68;1,0845;1,0534;6,6519;46,201;61,208;7,4056;7,28;2,9701;11,735;2,2718;477,36;1,0534
26/11/08 17:00;0;0;0;1,5347;54,308;68,085;1,8577;7,15;2,9701;0;0;0;0
26/11/08 18:00;0;0;0;0;0;90;0;7,0599;2,9701;0;0;0;0
26/11/08 19:00;0;0;0;0;0;90;0;7,0201;2,9701;0;0;0;0
26/11/08 20:00;0;0;0;0;0;90;0;6,9598;3,03;0;0;0;0
26/11/08 21:00;0;0;0;0;0;90;0;7,03;3,03;0;0;0;0
26/11/08 22:00;0;0;0;0;0;90;0;7,0699;3,03;0;0;0;0
26/11/08 23:00;0;0;0;0;0;90;0;7,0798;3,1001;0;0;0;0
27/11/08 00:00;0;0;0;0;0;90;0;7,1102;3,17;0;0;0;0
27/11/08 01:00;0;0;0;0;0;90;0;7,0699;3,24;0;0;0;0
27/11/08 02:00;0;0;0;0;0;90;0;6,9299;3,3099;0;0;0;0
27/11/08 03:00;0;0;0;0;0;90;0;6,8801;3,38;0;0;0;0
27/11/08 04:00;0;0;0;0;0;90;0;6,79;3,5901;0;0;0;0
27/11/08 05:00;0;0;0;0;0;90;0;6,9199;3,7201;0;0;0;0
27/11/08 06:00;0;0;0;0;0;90;0;7,03;3,8601;0;0;0;0
27/11/08 07:00;0;0;0;0;0;90;0;7,1102;4;0;0;0;0
27/11/08 08:00;0;0;0;0,192;-55,925;83,926;0,7893;6,77;4,2099;0;0;0;0
27/11/08 09:00;12,35;0,0974;0,0445;4,2069;-49,912;77,805;12,088;6,7999;4,41;7,2548;0,2189;444,92;0,0445
27/11/08 10:00;25,89;0,2108;0,1792;10,939;-37,543;66,755;19,805;6,9;4,55;7,8298;0,4605;457,72;0,1792
27/11/08 11:00;48,81;0,408;0,3789;15,932;-24,11;57,277;21,682;7,1401;4,3401;8,8763;0,8733;467,16;0,3789
27/11/08 12:00;52,287;0,4374;0,4083;18,773;-9,7619;50,281;21,383;7,5002;4,41;9,3588;0,9359;467,37;0,4083
27/11/08 13:00;99,053;0,8482;0,8181;19,176;5,021;46,898;19,799;7,68;4,41;11,195;1,7871;474,62;0,8181
27/11/08 14:00;262,57;2,2934;2,2547;17,099;19,575;47,902;17,1;8,1701;4,76;17,584;4,8141;476,38;2,2547
27/11/08 15:00;44,414;0,368;0,3391;12,757;33,335;53,044;13,098;8,2298;4,4801;9,8128;0,7941;463,47;0,3391
27/11/08 16:00;22,206;0,1779;0,1401;6,5361;46,043;61,288;7,2672;7,9798;4,76;8,7775;0,3929;452,73;0,1401
27/11/08 17:00;0;0;0;1,4308;54,143;68,143;1,7287;7,5599;4,8299;0;0;0;0
27/11/08 18:00;0;0;0;0;0;90;0;6,9902;4,9701;0;0;0;0
27/11/08 19:00;0;0;0;0;0;90;0;6,4299;5,1001;0;0;0;0
27/11/08 20:00;0;0;0;0;0;90;0;6,1798;5,31;0;0;0;0
27/11/08 21:00;0;0;0;0;0;90;0;6,1898;5,2401;0;0;0;0
27/11/08 22:00;0;0;0;0;0;90;0;6,1101;5,2401;0;0;0;0
27/11/08 23:00;0;0;0;0;0;90;0;6,14;5,31;0;0;0;0
28/11/08 00:00;0;0;0;0;0;90;0;5,9702;5,38;0;0;0;0
28/11/08 01:00;0;0;0;0;0;90;0;5,9901;5,38;0;0;0;0
28/11/08 02:00;0;0;0;0;0;90;0;5,9801;5,31;0;0;0;0
28/11/08 03:00;0;0;0;0;0;90;0;5,7998;5,2401;0;0;0;0
28/11/08 04:00;0;0;0;0;0;90;0;5,6101;5,03;0;0;0;0
28/11/08 05:00;0;0;0;0;0;90;0;5,5498;4,9;0;0;0;0
28/11/08 06:00;0;0;0;0;0;90;0;5,0801;4,6899;0;0;0;0
28/11/08 07:00;0;0;0;0;0;90;0;4,7798;4,6899;0;0;0;0
28/11/08 08:00;0;0;0;0,1394;-55,701;83,882;0,5643;4,5801;5,1001;0;0;0;0
28/11/08 09:00;14,425;0,1154;0,0658;4,0184;-49,888;77,967;11,547;4,4601;5,38;4,985;0,2548;452,74;0,0658
28/11/08 10:00;66,116;0,5609;0,5316;10,749;-37,542;66,93;19,479;4,7499;5,17;7,0756;1,1779;476,21;0,5316
28/11/08 11:00;90,417;0,7797;0,7499;15,744;-24,138;57,463;21,447;5,0298;5,1001;8,2276;1,627;479,23;0,7499
28/11/08 12:00;197,36;1,7347;1,7003;18,592;-9,8239;50,471;21,193;5,6001;4,8299;12,622;3,5964;482,35;1,7003
28/11/08 13:00;152,7;1,3319;1,2999;19,009;4,9256;47,076;19,635;6,26;4,6201;11,683;2,7719;480,51;1,2999
28/11/08 14:00;55,624;0,4682;0,4391;16,95;19,452;48,051;16,951;6,6998;4,41;8,6754;0,9964;469,92;0,4391
28/11/08 15:00;55,745;0,4693;0,4402;12,628;33,192;53,155;12,959;6,9498;4,41;8,9322;0,9997;469,44;0,4402
28/11/08 16:00;18,842;0,1502;0,1072;6,4269;45,887;61,362;7,1366;6,9199;4,14;7,5978;0,3321;452,1;0,1072
28/11/08 17:00;0;0;0;1,4647;53,788;68,019;1,7622;6,6002;3,93;0;0;0;0
28/11/08 18:00;0;0;0;0;0;90;0;6,4;4;0;0;0;0
28/11/08 19:00;0;0;0;0;0;90;0;6,1599;4,2099;0;0;0;0
28/11/08 20:00;0;0;0;0;0;90;0;5,5901;4,6899;0;0;0;0
28/11/08 21:00;0;0;0;0;0;90;0;5,4502;4,2099;0;0;0;0
28/11/08 22:00;0;0;0;0;0;90;0;5,2898;3,7201;0;0;0;0
28/11/08 23:00;0;0;0;0;0;90;0;5,0901;3,3099;0;0;0;0
29/11/08 00:00;0;0;0;0;0;90;0;4,8998;3,1001;0;0;0;0
29/11/08 01:00;0;0;0;0;0;90;0;4,7798;3,1001;0;0;0;0
29/11/08 02:00;0;0;0;0;0;90;0;4,6498;3,24;0;0;0;0
29/11/08 03:00;0;0;0;0;0;90;0;4,61;3,3099;0;0;0;0
29/11/08 04:00;0;0;0;0;0;90;0;4,5701;3,38;0;0;0;0
29/11/08 05:00;0;0;0;0;0;90;0;4,5099;3,52;0;0;0;0
29/11/08 06:00;0;0;0;0;0;90;0;4,4999;3,66;0;0;0;0
29/11/08 07:00;0;0;0;0;0;90;0;4,4899;3,66;0;0;0;0
29/11/08 08:00;0;0;0;0;0;90;0;4,3201;3,17;0;0;0;0
29/11/08 09:00;16,589;0,1329;0,0866;3,8343;-49,869;78,128;11,019;4,34;3,52;4,9376;0,2918;455,41;0,0866
29/11/08 10:00;85,176;0,7242;0,6946;10,564;-37,545;67,102;19,163;4,4302;3,52;7,3993;1,5097;479,73;0,6946
29/11/08 11:00;60,2;0,5129;0,4837;15,562;-24,171;57,645;21,219;4,61;3,7201;6,743;1,0789;475,39;0,4837
29/11/08 12:00;80,414;0,6917;0,6622;18,418;-9,889;50,656;21,011;4,8799;3,5901;7,7265;1,4461;478,32;0,6622
29/11/08 13:00;95,949;0,829;0,799;18,848;4,8286;47,249;19,478;5,2799;3,7201;8,6771;1,7295;479,3;0,799
29/11/08 14:00;85,471;0,7348;0,7051;16,808;19,328;48,195;16,809;5,7102;3,03;8,7398;1,5396;477,25;0,7051
29/11/08 15:00;86,4;0,7435;0,7138;12,506;33,049;53,26;12,827;6,0498;3,1001;9,1192;1,5597;476,68;0,7138
29/11/08 16:00;54,215;0,4559;0,4268;6,3243;45,732;61,43;7,0138;5,9502;3,1001;7,869;0,9678;471,11;0,4268
29/11/08 17:00;0;0;0;1,3737;53,626;68,067;1,6496;5,4801;3,3099;0;0;0;0
29/11/08 18:00;0;0;0;0;0;90;0;5,1698;3,66;0;0;0;0
29/11/08 19:00;0;0;0;0;0;90;0;4,7898;3,8601;0;0;0;0
29/11/08 20:00;0;0;0;0;0;90;0;4,4899;3,93;0;0;0;0
29/11/08 21:00;0;0;0;0;0;90;0;4,1298;3,66;0;0;0;0
29/11/08 22:00;0;0;0;0;0;90;0;3,3902;3,66;0;0;0;0
29/11/08 23:00;0;0;0;0;0;90;0;2,9101;3,79;0;0;0;0
30/11/08 00:00;0;0;0;0;0;90;0;2,5799;3,66;0;0;0;0
30/11/08 01:00;0;0;0;0;0;90;0;2,4902;3,4499;0;0;0;0
30/11/08 02:00;0;0;0;0;0;90;0;2,31;3,4499;0;0;0;0
30/11/08 03:00;0;0;0;0;0;90;0;2,1102;3,79;0;0;0;0
30/11/08 04:00;0;0;0;0;0;90;0;1,8702;3,93;0;0;0;0
30/11/08 05:00;0;0;0;0;0;90;0;1,7501;3,8601;0;0;0;0
30/11/08 06:00;0;0;0;0;0;90;0;1,66;3,66;0;0;0;0
30/11/08 07:00;0;0;0;0;0;90;0;1,6401;3,5901;0;0;0;0
30/11/08 08:00;0;0;0;0;0;90;0;1,9001;4,14;0;0;0;0
30/11/08 09:00;0;0;0;3,7784;-49,658;78,093;10,757;2,1202;4,14;0;0;0;0
30/11/08 10:00;42,248;0,358;0,3291;10,383;-37,554;67,271;18,857;2,2402;4,6201;3,7373;0,753;475,46;0,3291
30/11/08 11:00;26,495;0,2193;0,1893;15,385;-24,207;57,823;21;2,5301;4,41;3,4741;0,4691;467,44;0,1893
30/11/08 12:00;46,384;0,3934;0,3644;18,249;-9,957;50,835;20,836;2,9599;4;4,603;0,8278;475,29;0,3644
30/11/08 13:00;40,392;0,3395;0,3106;18,694;4,7299;47,416;19,328;3,5098;3,66;4,9423;0,7193;472,06;0,3106
30/11/08 14:00;190,63;1,6888;1,6548;16,672;19,204;48,331;16,673;4,0098;3,38;10,794;3,4781;485,57;1,6548
30/11/08 15:00;32,92;0,2732;0,2443;12,39;32,907;53,358;12,701;4,3998;3,3099;5,5712;0,585;466,97;0,2443
30/11/08 16:00;7,0707;0,0526;0;6,2283;45,578;61,492;6,8988;4,3599;2,5499;4,6185;0,1199;438,96;0
30/11/08 17:00;0;0;0;1,2892;53,467;68,108;1,5453;4,09;2;0;0;0;0
30/11/08 18:00;0;0;0;0;0;90;0;3,9002;1,52;0;0;0;0
30/11/08 19:00;0;0;0;0;0;90;0;3,4102;1,03;0;0;0;0
30/11/08 20:00;0;0;0;0;0;90;0;3,5501;1,24;0;0;0;0
30/11/08 21:00;0;0;0;0;0;90;0;3,6602;1,38;0;0;0;0
30/11/08 22:00;0;0;0;0;0;90;0;3,9002;1,5901;0;0;0;0
30/11/08 23:00;0;0;0;0;0;90;0;3,95;2;0;0;0;0
01/12/08 00:00;0;0;0;0;0;90;0;4,0402;2,28;0;0;0;0
01/12/08 01:00;0;0;0;0;0;90;0;4,1;2,76;0;0;0;0
01/12/08 02:00;0;0;0;0;0;90;0;4,1702;3,3099;0;0;0;0
01/12/08 03:00;0;0;0;0;0;90;0;4,5099;3,79;0;0;0;0
01/12/08 04:00;0;0;0;0;0;90;0;4,5198;4,0699;0;0;0;0
01/12/08 05:00;0;0;0;0;0;90;0;4,5701;4,28;0;0;0;0
01/12/08 06:00;0;0;0;0;0;90;0;4,6299;4,55;0;0;0;0
01/12/08 07:00;0;0;0;0;0;90;0;4,74;4,9;0;0;0;0
01/12/08 08:00;0;0;0;0;0;90;0;5,38;5,66;0;0;0;0
01/12/08 09:00;57,723;0,4059;0,3769;3,7266;-49,453;78,058;10,513;5,4198;6,0699;7,1331;0,8625;470,63;0,3769
01/12/08 10:00;35,996;0,2989;0,27;10,208;-37,567;67,438;18,561;5,7002;6,2099;6,9836;0,6418;465,63;0,27
01/12/08 11:00;36,018;0,2984;0,2695;15,214;-24,247;57,997;20,789;5,9901;5,7199;7,2735;0,6417;465,01;0,2695
01/12/08 12:00;72,003;0,6126;0,5832;18,087;-10,028;51,01;20,668;6,5902;5,5899;9,1441;1,2938;473,47;0,5832
01/12/08 13:00;68,761;0,5847;0,5554;18,546;4,6296;47,576;19,185;6,2799;6,14;8,7185;1,2348;473,56;0,5554
01/12/08 14:00;56,821;0,4795;0,4503;16,543;19,08;48,461;16,545;6,3601;5,8601;8,3776;1,0182;470,93;0,4503
01/12/08 15:00;52,577;0,443;0,4139;12,282;32,766;53,45;12,583;6,15;6,28;8,0189;0,942;470,32;0,4139
01/12/08 16:00;0;0;0;6,139;45,426;61,548;6,7915;5,9602;6,2099;0;0;0;0
01/12/08 17:00;0;0;0;1,3413;53,117;67,971;1,6013;5,6101;5,5899;0;0;0;0
01/12/08 18:00;0;0;0;0;0;90;0;5,2898;4,8299;0;0;0;0
01/12/08 19:00;0;0;0;0;0;90;0;5,0398;4,41;0;0;0;0
01/12/08 20:00;0;0;0;0;0;90;0;4,6902;4,55;0;0;0;0
01/12/08 21:00;0;0;0;0;0;90;0;4,48;4,28;0;0;0;0
01/12/08 22:00;0;0;0;0;0;90;0;3,96;3,8601;0;0;0;0
01/12/08 23:00;0;0;0;0;0;90;0;3,8201;3,38;0;0;0;0
02/12/08 00:00;0;0;0;0;0;90;0;3,7802;3,4499;0;0;0;0
02/12/08 01:00;0;0;0;0;0;90;0;3,5098;3,4499;0;0;0;0
02/12/08 02:00;0;0;0;0;0;90;0;3,6502;3,4499;0;0;0;0
02/12/08 03:00;0;0;0;0;0;90;0;3,6099;3,5901;0;0;0;0
02/12/08 04:00;0;0;0;0;0;90;0;3,9899;4;0;0;0;0
02/12/08 05:00;0;0;0;0;0;90;0;4,3201;4,2099;0;0;0;0
02/12/08 06:00;0;0;0;0;0;90;0;4,1901;4,3401;0;0;0;0
02/12/08 07:00;0;0;0;0;0;90;0;3,7702;4,28;0;0;0;0
02/12/08 08:00;0;0;0;0;0;90;0;3,6298;4,14;0;0;0;0
02/12/08 09:00;76,038;0,5266;0,4974;3,5558;-49,45;78,213;10,039;3,33;3,38;5,5041;1,1009;478,36;0,4974
02/12/08 10:00;250,93;2,1133;2,0762;10,038;-37,585;67,601;18,275;3,8101;2,9701;12,293;4,3524;485,55;2,0762
02/12/08 11:00;75,606;0,6485;0,619;15,048;-24,292;58,167;20,586;4,9302;3,38;7,6058;1,358;477,52;0,619
02/12/08 12:00;100,55;0,8686;0,8385;17,931;-10,101;51,179;20,508;5,7002;4,28;9,2623;1,814;478,86;0,8385
02/12/08 13:00;170,09;1,4886;1,456;18,405;4,5278;47,73;19,048;6,3198;5,31;12,374;3,0966;480,74;1,456
02/12/08 14:00;43,422;0,3617;0,3328;16,421;18,955;48,584;16,423;6,51;6,14;8,054;0,775;466,76;0,3328
02/12/08 15:00;18,357;0,1458;0,102;12,18;32,626;53,535;12,473;6,3298;6,69;6,9876;0,3221;452,84;0,102
02/12/08 16:00;221,54;1,9111;1,8755;6,0563;45,276;61,599;6,692;6,0498;7,17;13,802;3,9704;481,34;1,8755
02/12/08 17:00;0;0;0;1,2697;52,962;68,001;1,5132;5,7102;7,45;0;0;0;0
02/12/08 18:00;0;0;0;0;0;90;0;5,5199;7,0999;0;0;0;0
02/12/08 19:00;0;0;0;0;0;90;0;5,4601;7,0999;0;0;0;0
02/12/08 20:00;0;0;0;0;0;90;0;5,9099;6,55;0;0;0;0
02/12/08 21:00;0;0;0;0;0;90;0;5,7699;6,0699;0;0;0;0
02/12/08 22:00;0;0;0;0;0;90;0;5,7102;6,0001;0;0;0;0
02/12/08 23:00;0;0;0;0;0;90;0;5,7699;5,7199;0;0;0;0
03/12/08 00:00;0;0;0;0;0;90;0;5,9602;5,4499;0;0;0;0
03/12/08 01:00;0;0;0;0;0;90;0;6,0902;5,03;0;0;0;0
03/12/08 02:00;0;0;0;0;0;90;0;6,26;4,6201;0;0;0;0
03/12/08 03:00;0;0;0;0;0;90;0;6,3601;4,2099;0;0;0;0
03/12/08 04:00;0;0;0;0;0;90;0;6,39;3,66;0;0;0;0
03/12/08 05:00;0;0;0;0;0;90;0;6,4299;2,9;0;0;0;0
03/12/08 06:00;0;0;0;0;0;90;0;6,4299;1,79;0;0;0;0
03/12/08 07:00;0;0;0;0;0;90;0;6,2799;0,8301;0;0;0;0
03/12/08 08:00;0;0;0;0;0;90;0;6,4199;3,52;0;0;0;0
03/12/08 09:00;36,66;0,2625;0,2337;3,5129;-49,256;78,174;9,8327;5,9199;5,1001;7,0569;0,5668;463,21;0,2337
03/12/08 10:00;133,93;1,1308;1,0996;9,8738;-37,608;67,762;17,999;5,1802;5,2401;9,7742;2,3467;481,88;1,0996
03/12/08 11:00;64,752;0,5523;0,523;14,889;-24,34;58,333;20,392;4,9701;4,6899;7,2639;1,1614;475,56;0,523
03/12/08 12:00;301,36;2,6568;2,6134;17,782;-10,178;51,342;20,355;5,0702;4,41;15,837;5,518;481,47;2,6134
03/12/08 13:00;344,65;3,0374;2,989;18,271;4,4247;47,878;18,919;5,12;4,41;17,481;6,33;479,83;2,989
03/12/08 14:00;298,17;2,6326;2,5895;16,306;18,83;48,701;16,309;5,3102;4,41;15,99;5,4723;481,07;2,5895
03/12/08 15:00;358,34;3,1489;3,0991;12,085;32,486;53,614;12,369;5,1399;4,3401;17,973;6,57;479,29;3,0991
03/12/08 16:00;120,11;1,0364;1,0055;5,9804;45,127;61,643;6,6002;4,6399;4;8,8475;2,1483;482,42;1,0055
03/12/08 17:00;0;0;0;1,2046;52,809;68,027;1,4332;4,0198;3,3099;0;0;0;0
03/12/08 18:00;0;0;0;0;0;90;0;3,45;2,2101;0;0;0;0
03/12/08 19:00;0;0;0;0;0;90;0;3,06;0,9;0;0;0;0
03/12/08 20:00;0;0;0;0;0;90;0;3,0102;0,9;0;0;0;0
03/12/08 21:00;0;0;0;0;0;90;0;1,9802;1,9299;0;0;0;0
03/12/08 22:00;0;0;0;0;0;90;0;1,9001;2,5499;0;0;0;0
03/12/08 23:00;0;0;0;0;0;90;0;1,9499;3,17;0;0;0;0
04/12/08 00:00;0;0;0;0;0;90;0;1,6998;3,4499;0;0;0;0
04/12/08 01:00;0;0;0;0;0;90;0;1,6899;3,52;0;0;0;0
04/12/08 02:00;0;0;0;0;0;90;0;1,92;3,93;0;0;0;0
04/12/08 03:00;0;0;0;0;0;90;0;2,2801;4,4801;0;0;0;0
04/12/08 04:00;0;0;0;0;0;90;0;2,5301;4,76;0;0;0;0
04/12/08 05:00;0;0;0;0;0;90;0;2,7901;5,38;0;0;0;0
04/12/08 06:00;0;0;0;0;0;90;0;2,95;6,0699;0;0;0;0
04/12/08 07:00;0;0;0;0;0;90;0;3,4201;6,9699;0;0;0;0
04/12/08 08:00;0;0;0;0;0;90;0;2,8299;7,7199;0;0;0;0
04/12/08 09:00;0;0;0;3,4744;-49,067;78,133;9,6445;3,9401;8,9;0;0;0;0
04/12/08 10:00;117,22;0,9868;0,9562;9,7145;-37,635;67,919;17,734;5,6698;8,9699;9,7014;2,056;479,96;0,9562
04/12/08 11:00;106,05;0,9086;0,8783;14,735;-24,391;58,494;20,206;7,5699;7,7199;11,325;1,9111;475,44;0,8783
04/12/08 12:00;24,47;0,1955;0,161;17,639;-10,256;51,5;20,209;9,2;6,9;10,077;0,4327;451,76;0,161
04/12/08 13:00;387,53;3,339;3,2867;18,144;4,3202;48,019;18,797;9,98;7,66;23,968;7,1303;468,28;3,2867
04/12/08 14:00;340,62;2,9434;2,8963;16,197;18,705;48,811;16,201;10,19;7,79;22,47;6,2615;470,08;2,8963
04/12/08 15:00;452,87;3,869;3,8098;11,997;32,348;53,686;12,273;9,8998;6,6201;26,239;8,3299;464,47;3,8098
04/12/08 16:00;50,327;0,4157;0,3866;5,9111;44,98;61,681;6,5162;9,3201;6,0001;11,107;0,8979;462,95;0,3866
04/12/08 17:00;0;0;0;1,1462;52,659;68,046;1,3613;8,31;6,2099;0;0;0;0
04/12/08 18:00;0;0;0;0;0;90;0;7,7402;6,4801;0;0;0;0
04/12/08 19:00;0;0;0;0;0;90;0;7,3498;6,9;0;0;0;0
04/12/08 20:00;0;0;0;0;0;90;0;7,28;6,4801;0;0;0;0
04/12/08 21:00;0;0;0;0;0;90;0;6,9399;6,2099;0;0;0;0
04/12/08 22:00;0;0;0;0;0;90;0;6,8099;6,28;0;0;0;0
04/12/08 23:00;0;0;0;0;0;90;0;6,5499;6,2099;0;0;0;0
05/12/08 00:00;0;0;0;0;0;90;0;6,3701;6,2099;0;0;0;0
05/12/08 01:00;0;0;0;0;0;90;0;6,2501;6,41;0;0;0;0
05/12/08 02:00;0;0;0;0;0;90;0;6,1101;6,6201;0;0;0;0
05/12/08 03:00;0;0;0;0;0;90;0;6,01;6,55;0;0;0;0
05/12/08 04:00;0;0;0;0;0;90;0;5,8202;6,69;0;0;0;0
05/12/08 05:00;0;0;0;0;0;90;0;5,75;6,41;0;0;0;0
05/12/08 06:00;0;0;0;0;0;90;0;5,7899;6,0001;0;0;0;0
05/12/08 07:00;0;0;0;0;0;90;0;5,9199;5,93;0;0;0;0
05/12/08 08:00;0;0;0;0;0;90;0;6,3601;5,79;0;0;0;0
05/12/08 09:00;0;0;0;3,3179;-49,08;78,282;9,2221;6,5798;6,6201;0;0;0;0
05/12/08 10:00;32,048;0,2633;0,2344;9,5605;-37,666;68,073;17,48;7,0201;7,52;8,1664;0,5711;460,98;0,2344
05/12/08 11:00;158,75;1,3717;1,3395;14,588;-24,447;58,651;20,029;7,43;7,8599;13,045;2,8681;478,25;1,3395
05/12/08 12:00;27,242;0,2201;0,1904;17,502;-10,338;51,653;20,071;8,0102;7,17;8,9839;0,4826;456,12;0,1904
05/12/08 13:00;26,175;0,2113;0,1799;18,023;4,2144;48,154;18,681;7,5898;7,79;8,525;0,4631;456,34;0,1799
05/12/08 14:00;34,54;0,2832;0,2543;16,096;18,581;48,914;16,101;7,5599;7,66;8,7911;0,6143;460,98;0,2543
05/12/08 15:00;109,59;0,9448;0,9143;11,916;32,211;53,752;12,183;7,7502;7,5899;11,654;1,9873;475,4;0,9143
05/12/08 16:00;93,21;0,7898;0,76;5,8486;44,836;61,713;6,4398;7,6999;6,9;10,98;1,6665;473,91;0,76
05/12/08 17:00;0;0;0;1,2229;52,318;67,888;1,447;7,0001;6,28;0;0;0;0
